MCSID	GPNUM00	GDEEA00	GDEWA00	GDESA00	GDENA00	GD06E00	GD11E00	GD08E00	GDRES00	GDREL00	GDAGI00	GDGAI00	GDSAM00	GDLST00
M34581X	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M24349L	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M24349L	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	4
M31424X	1	-1	-1	-1	-1	-1	-1	-1	1	7	39	3	-1	-1
M10060Z	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M10060Z	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M15751R	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M15751R	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M27154P	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M27154P	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M23037T	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M17706U	4	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M17706U	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M34251G	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M26502K	1	-1	-1	-1	-1	1	1	1	1	7	34	3	1	1
M18256T	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M10987P	4	1	-1	-1	-1	1	1	1	26	20	53	5	-1	-1
M10987P	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M27968V	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M27968V	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M19541Z	2	-1	-1	-1	-1	1	1	1	2	7	36	3	1	2
M19541Z	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M23142T	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M23142T	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M27292Y	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M17256P	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M17256P	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M17090K	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M17090K	2	-1	-1	-1	-1	1	1	1	2	7	61	5	1	2
M34394W	4	1	-1	-1	-1	1	1	1	7	10	35	3	1	2
M34394W	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M14042P	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M11267S	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M29465K	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M18791M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M10239J	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M10239J	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M27424S	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M27424S	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12002X	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M21020A	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M21020A	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M30189B	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M30189B	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M22600U	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M20641V	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M20641V	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M27358Z	1	-1	-1	-1	-1	-1	-1	-1	1	7	59	5	-1	-1
M27358Z	2	-1	-1	-1	-1	-1	-1	-1	2	7	64	5	-1	-1
M32077C	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M18037J	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M18037J	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M26913A	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M26913A	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M28166X	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M15314Y	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M31087A	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M28553E	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M28553E	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M24966F	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M24966F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M29704F	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M29704F	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M31123M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M31123M	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M27561A	1	-1	-1	-1	-1	1	1	1	1	7	59	5	1	1
M13000Z	4	1	-1	-1	-1	1	1	1	26	20	44	4	-1	-1
M13000Z	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M30329V	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	-1
M30329V	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M28808J	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M28808J	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M17911X	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	1
M19484H	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M19484H	2	-1	-1	-1	-1	1	1	1	2	7	40	4	1	2
M35007A	4	-1	-1	-1	-1	1	1	1	2	7	53	5	2	2
M35007A	1	-1	-1	-1	-1	1	1	1	1	7	49	4	2	1
M34174L	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M34692D	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M34692D	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M30712Y	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	1
M29802G	2	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M17731V	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	-1
M17731V	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M30551Z	10	-1	1	-1	-1	1	1	1	8	10	46	4	-1	-1
M30551Z	2	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M26921A	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M26921A	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M30006D	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M27125J	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M14287J	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M26376X	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M26376X	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M18407Q	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M18407Q	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M22301L	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M18191T	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M18191T	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M24891D	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M24891D	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M25618S	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M25618S	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M24734R	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M22383E	2	1	-1	-1	-1	1	1	1	9	17	70	5	1	1
M13664K	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M17143F	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M17143F	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M19973V	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M11859L	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M11859L	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M29646N	3	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M29646N	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M22784T	1	-1	-1	-1	-1	-1	-1	-1	1	7	44	4	-1	-1
M10890F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M13660F	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M13660F	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M20088S	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M20088S	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M34900S	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M34900S	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M14109R	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M14109R	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M21167U	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M25517N	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M25517N	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M35321H	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M35321H	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M27381Y	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M27381Y	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M18209L	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M10139F	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M12605U	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M12605U	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M33499A	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M33499A	5	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M20676G	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M13930J	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M17201Y	1	-1	-1	-1	-1	-1	-1	-1	1	7	42	4	-1	-1
M16245G	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M35649E	2	-1	-1	-1	-1	5	8	7	2	7	53	5	1	2
M35649E	1	-1	-1	-1	-1	5	8	7	1	7	53	5	1	1
M14894B	2	-1	-1	-1	-1	1	1	1	2	7	63	5	1	2
M14894B	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M13584L	2	-1	-1	-1	-1	1	1	1	2	7	61	5	1	2
M13584L	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M35407N	4	1	-1	-1	-1	1	1	1	7	10	57	5	2	2
M35407N	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	1
M32919V	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M15917V	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M10791D	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M10791D	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M16762Y	1	-1	-1	-1	-1	1	1	1	1	7	34	3	1	1
M21786R	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M12553Z	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M12553Z	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M21360T	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	1
M16979P	1	-1	-1	-1	-1	3	3	3	1	7	48	4	1	1
M16979P	2	-1	-1	-1	-1	3	3	3	2	7	49	4	1	2
M24617M	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M24617M	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M14214R	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M14214R	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M22019M	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M30867S	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M21280U	2	-1	-1	-1	-1	-1	-1	-1	2	7	46	4	-1	-1
M11352N	1	-1	-1	-1	-1	-1	-1	-1	1	7	45	4	-1	-1
M11352N	2	-1	-1	-1	-1	-1	-1	-1	2	7	46	4	-1	-1
M33657W	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M31699Y	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M31699Y	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	4
M30285A	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M31284D	2	-1	-1	-1	-1	3	3	3	1	7	43	4	1	1
M20719A	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M16003Q	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M35073L	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M30686P	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M32072X	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M32072X	4	-1	-1	-1	-1	-1	-1	-1	8	10	58	5	-1	-1
M19041J	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M19041J	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M20065K	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M20631T	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M17649C	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M17649C	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M28888A	2	-1	-1	-1	-1	-1	-1	-1	2	7	45	4	-1	-1
M28888A	1	-1	-1	-1	-1	-1	-1	-1	1	7	47	4	-1	-1
M35514Q	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M35514Q	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M26308K	2	-1	-1	-1	-1	1	1	1	2	7	58	5	2	2
M29044S	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M29044S	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M29037T	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M30687Q	1	-1	-1	-1	-1	1	1	1	1	7	48	4	2	1
M30687Q	2	-1	-1	-1	-1	1	1	1	2	7	48	4	2	2
M34277S	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M34277S	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M28975Y	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M23539L	2	-1	-1	-1	-1	1	1	1	2	7	38	3	1	2
M13600T	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M13600T	2	1	-1	-1	-1	1	1	1	2	7	43	4	-1	-1
M32335B	2	-1	-1	-1	-1	1	1	1	2	7	52	5	2	1
M23956Z	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M23956Z	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M16160C	5	-1	-1	-1	-1	1	1	1	2	7	43	4	1	-1
M24170B	3	1	-1	-1	-1	1	1	1	8	10	42	4	-1	-1
M24170B	1	-1	-1	-1	-1	-1	-1	-1	1	7	41	4	-1	-1
M31202K	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M31202K	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M25347N	2	-1	-1	-1	-1	1	1	1	2	7	42	4	1	2
M35330J	2	-1	-1	-1	-1	1	1	1	9	17	56	5	1	1
M15747V	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M15747V	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M15175F	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M15175F	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M26227K	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	1
M13576L	2	-1	-1	-1	-1	3	3	3	2	7	48	4	1	2
M13576L	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M27172R	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M27172R	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M28213M	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M28213M	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M27858Q	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M27858Q	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M14372E	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M14372E	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M18387D	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M18387D	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M13696T	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M29174B	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M29174B	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M32418D	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M32418D	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M17920Y	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M17920Y	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M33120S	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M33120S	2	-1	-1	-1	-1	3	3	3	2	7	57	5	1	2
M30870M	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M30870M	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M26510K	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M26510K	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M11660X	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M11660X	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M19170S	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M19170S	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M23981A	2	-1	-1	-1	-1	1	1	1	2	7	45	4	2	1
M16888M	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M16888M	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M22772P	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M22772P	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M13614Z	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M13614Z	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M19111F	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M19111F	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M19274Z	1	-1	-1	-1	-1	-1	-1	-1	1	7	45	4	-1	-1
M19274Z	2	-1	-1	-1	-1	-1	-1	-1	2	7	46	4	-1	-1
M20011V	2	1	-1	-1	-1	1	1	1	2	7	39	3	-1	-1
M26914B	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M35799T	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M35799T	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M20226J	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M20226J	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M23305U	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	4
M23305U	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M20329Q	1	-1	-1	-1	-1	-1	-1	-1	1	7	45	4	-1	-1
M21618A	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M21618A	4	1	-1	-1	-1	1	1	1	26	20	47	4	-1	-1
M17396A	2	-1	-1	-1	-1	5	8	7	2	7	53	5	1	2
M28152R	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M28152R	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M20626W	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M20626W	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M13611W	1	-1	-1	-1	-1	-1	-1	-1	1	7	47	4	-1	-1
M16017W	1	-1	-1	-1	-1	6	6	8	1	7	41	4	1	1
M14171X	2	8	-1	-1	-1	3	3	3	2	7	48	4	1	2
M14171X	1	-1	-1	-1	-1	3	3	3	1	7	49	4	1	1
M24388T	3	1	-1	-1	-1	1	1	1	8	10	49	4	-1	-1
M24388T	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M28653H	1	-1	-1	-1	-1	5	8	7	1	7	46	4	1	1
M23457K	2	-1	-1	-1	-1	6	11	8	2	7	55	5	1	2
M23457K	1	-1	-1	-1	-1	6	11	8	1	7	50	5	1	1
M29530B	1	-1	-1	-1	-1	3	3	3	1	7	39	3	1	1
M29506B	2	-1	-1	-1	-1	6	6	8	2	7	54	5	2	1
M35719B	1	-1	-1	-1	-1	3	3	3	1	7	46	4	1	1
M28431V	4	11	-1	-1	-1	6	6	8	2	7	59	5	2	1
M26120Z	1	-1	-1	-1	-1	-1	-1	-1	1	7	55	5	-1	-1
M26120Z	6	-1	-1	-1	-1	-1	-1	-1	2	7	55	5	-1	-1
M24815R	2	-1	-1	-1	-1	1	1	1	2	7	63	5	1	4
M24815R	1	-1	-1	-1	-1	1	1	1	1	7	60	5	1	1
M15022P	1	-1	-1	-1	-1	2	2	2	1	7	48	4	1	1
M13642D	1	-1	-1	-1	-1	5	8	7	1	7	52	5	1	1
M10903T	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M10903T	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M31480F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M31480F	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	-1
M29781U	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M29781U	2	-1	-1	-1	-1	3	3	3	2	7	49	4	1	2
M16307D	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M16307D	2	1	-1	-1	-1	1	1	1	2	7	49	4	-1	-1
M21114F	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M19371Z	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M32520A	2	-1	-1	-1	-1	6	10	8	1	7	48	4	1	1
M32520A	1	-1	-1	-1	-1	6	10	8	2	7	51	5	1	2
M22221M	2	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M34130Y	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M34130Y	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M16405E	2	-1	-1	-1	-1	1	1	1	2	7	54	5	2	-1
M16405E	1	1	-1	-1	-1	1	1	1	1	7	54	5	2	1
M21791N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M21791N	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	-1
M21623X	2	-1	-1	-1	-1	1	1	1	8	10	47	4	1	2
M21623X	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M17869N	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M17869N	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M15990E	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	1
M16665Y	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M12501M	1	-1	-1	-1	-1	2	2	2	1	7	35	3	1	1
M12021A	1	-1	-1	-1	-1	1	1	1	1	7	60	5	1	1
M12021A	2	-1	-1	-1	-1	6	6	8	2	7	55	5	1	2
M24309C	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M24309C	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M34788L	2	-1	-1	-1	-1	2	2	2	2	7	57	5	1	2
M34788L	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M20767J	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M20767J	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M13272X	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M13272X	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M26855H	1	-1	-1	-1	-1	3	3	3	1	7	48	4	1	1
M18785P	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M35660Z	2	-1	-1	-1	-1	5	8	7	2	7	35	3	1	2
M35660Z	1	-1	-1	-1	-1	2	2	2	1	7	43	4	1	1
M31888B	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M31888B	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	-1
M26694J	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M11754C	1	-1	-1	-1	-1	5	8	7	1	7	45	4	1	1
M19076V	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M12688P	2	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M19961R	2	1	-1	-1	-1	1	1	1	2	7	50	5	1	4
M10554S	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M20023Z	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M27815D	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M27815D	2	-1	-1	-1	-1	5	7	6	2	7	51	5	1	-1
M25673Z	2	-1	-1	-1	-1	1	1	1	2	7	63	5	1	2
M25673Z	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M27493F	4	1	-1	-1	-1	1	1	1	7	10	44	4	1	4
M27493F	2	-1	-1	-1	-1	2	2	2	2	7	49	4	1	1
M14224T	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M14224T	5	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M24346H	1	-1	-1	-1	-1	-1	-1	-1	1	7	43	4	-1	-1
M24346H	2	-1	-1	-1	-1	-1	-1	-1	2	7	45	4	-1	-1
M29877B	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M14293G	1	-1	-1	-1	-1	5	8	7	1	7	47	4	1	1
M30057Q	1	-1	-1	-1	-1	5	8	7	1	7	54	5	1	1
M33697E	2	-1	-1	-1	-1	5	8	7	2	7	56	5	1	2
M28145S	1	-1	-1	-1	-1	5	8	7	1	7	37	3	1	1
M28145S	3	-1	-1	-1	-1	5	7	6	8	10	40	4	1	2
M28567L	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M28567L	2	-1	-1	-1	-1	6	10	8	2	7	57	5	1	2
M23213R	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M24355J	8	1	-1	-1	-1	1	1	1	-2	6	43	4	2	-1
M24355J	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M11423L	1	-1	-1	-1	-1	-1	-1	-1	1	7	41	4	-1	-1
M13447C	1	-1	-1	-1	-1	5	7	6	1	7	46	4	1	1
M13721B	1	-1	-1	-1	-1	1	1	1	1	7	32	3	1	1
M18327R	1	-1	-1	-1	-1	-1	-1	-1	1	7	59	5	-1	-1
M18535X	1	-1	-1	-1	-1	5	8	7	1	7	49	4	1	1
M15584U	1	-1	-1	-1	-1	4	5	5	1	7	42	4	1	1
M15584U	2	-1	-1	-1	-1	4	5	5	2	7	45	4	1	2
M18674H	1	-1	-1	-1	-1	-1	-1	-1	1	7	43	4	-1	-1
M11311D	1	-1	-1	-1	-1	4	5	5	1	7	40	4	1	1
M11311D	2	-1	-1	-1	-1	4	5	5	2	7	49	4	1	4
M22867V	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
